thesite,subnum,expcode,posit,obsdate,nobs,daymax,daymin,p_979,p_201
Hopkins,16,1,4,15059,144,16.88,12.21,16.58,12.5
Hopkins,16,1,4,15060,144,15.41,10.77,15.41,11.06
Hopkins,16,1,4,15061,144,15.99,11.06,15.7,11.34
Hopkins,16,1,4,15062,144,15.7,11.34,15.41,11.34
Hopkins,16,1,4,15063,144,15.11,11.63,14.82,11.63
Hopkins,16,1,4,15064,144,22.96,11.63,22.33,11.63
Hopkins,16,1,4,15065,144,26.16,12.5,25.19,12.5
Hopkins,16,1,4,15066,144,16.58,12.21,16.29,12.21
Hopkins,16,1,4,15067,144,18.97,9.04,18.67,9.33
Hopkins,16,1,4,15068,144,22.33,9.04,22.02,9.04
Hopkins,16,1,4,15069,144,24.54,9.62,23.59,9.62
Hopkins,16,1,4,15070,144,24.23,6.43,24.23,6.72
Hopkins,16,1,4,15071,144,15.7,8.75,15.41,8.75
Hopkins,16,1,4,15072,144,14.82,7.88,14.53,8.17
Hopkins,16,1,4,15073,144,17.18,7.59,16.58,7.59
Hopkins,16,1,4,15074,144,13.37,6.14,13.08,6.14
Hopkins,16,1,4,15075,144,12.79,8.17,12.5,8.17
Hopkins,16,1,4,15076,144,16.88,9.62,15.99,9.62
Hopkins,16,1,4,15077,144,19.27,7.88,19.27,7.88
Hopkins,16,1,4,15078,144,17.47,8.75,17.18,8.75
Hopkins,16,1,4,15079,144,22.09,10.83,21.47,10.83
Hopkins,16,1,4,15080,144,22.41,8.53,22.09,8.82
Hopkins,16,1,4,15081,144,28.59,8.53,28.25,8.53
Hopkins,16,1,4,15082,144,24.31,11.41,23.99,11.41
Hopkins,16,1,4,15083,144,22.09,10.83,19.94,10.83
Hopkins,16,1,4,15084,144,23.04,9.97,22.73,10.26
Hopkins,16,1,4,15085,144,18.14,8.53,16.94,8.82
Hopkins,16,1,4,15086,144,16.94,6.21,15.18,6.21
Hopkins,16,1,4,15087,144,19.34,10.26,19.04,10.26
Hopkins,16,1,4,15088,144,22.41,8.82,22.09,8.82
Hopkins,16,1,4,15089,144,17.84,9.39,17.54,9.39
Hopkins,16,1,4,15090,144,15.47,11.12,15.18,11.12
Hopkins,16,1,4,15091,144,13.43,11.12,13.43,11.12
Hopkins,16,1,4,15092,144,18.74,10.54,18.14,10.83
Hopkins,16,1,4,15093,144,21.16,11.12,20.55,11.12
Hopkins,16,1,4,15094,144,21.47,10.83,20.86,10.83
Hopkins,16,1,4,15095,144,23.04,11.7,22.09,11.7
Hopkins,16,1,4,15096,144,22.41,11.41,22.09,11.41
Hopkins,16,1,4,15097,144,18.14,11.12,17.84,11.12
Hopkins,16,1,4,15098,144,25.6,11.7,25.27,11.7
Hopkins,16,1,4,15099,144,25.27,10.83,24.95,10.83
Hopkins,16,1,4,15100,144,23.04,10.54,22.73,10.54
Hopkins,16,1,4,15101,144,20.24,9.11,20.24,9.11
Hopkins,16,1,4,15102,144,23.36,9.39,22.09,9.39
Hopkins,16,1,4,15103,144,21.78,10.54,21.16,10.54
Hopkins,16,1,4,15104,144,15.47,10.26,15.18,10.26
Hopkins,16,1,4,15105,144,15.77,10.83,14.89,11.12
Hopkins,16,1,4,15106,144,24.63,10.26,23.99,10.26
Hopkins,16,1,4,15107,144,21.78,11.12,20.86,11.12
Hopkins,16,1,4,15108,144,21.78,10.83,21.47,10.83
Hopkins,16,1,4,15109,144,24.95,11.41,24.63,11.41
Hopkins,16,1,4,15110,144,26.58,11.7,25.92,11.7
Hopkins,16,1,4,15111,144,22.73,12.57,22.09,12.86
Hopkins,16,1,4,15112,144,19.94,12.28,19.04,12.28
Hopkins,16,1,4,15113,144,15.47,12.28,15.18,12.57
Hopkins,16,1,4,15114,144,17.24,12.28,16.65,12.57
Hopkins,16,1,4,15115,144,17.54,11.99,17.24,11.99
Hopkins,16,1,4,15116,144,24.95,11.7,24.63,11.99
Hopkins,16,1,4,15117,144,22.73,12.28,21.78,12.28
Hopkins,16,1,4,15118,144,20.86,11.7,20.24,11.7
Hopkins,16,1,4,15119,144,16.65,11.41,16.65,11.41
Hopkins,16,1,4,15120,144,20.86,11.7,20.24,11.7
Hopkins,16,1,4,15121,144,17.54,11.7,17.54,11.7
Hopkins,16,1,4,15122,144,22.09,11.99,21.16,11.99
Hopkins,16,1,4,15123,144,25.27,10.83,24.63,10.83
Hopkins,16,1,4,15124,144,19.34,11.7,18.74,11.7
Hopkins,16,1,4,15125,144,28.25,11.99,27.58,11.99
Hopkins,16,1,4,15126,144,33.93,13.14,33.18,13.43
Hopkins,16,1,4,15127,144,21.78,12.28,21.47,12.57
Hopkins,16,1,4,15128,144,18.14,12.28,17.84,12.28
Hopkins,16,1,4,15129,144,15.18,11.7,14.89,11.7
Hopkins,16,1,4,15130,144,16.65,10.83,16.36,11.12
Hopkins,16,1,4,15131,144,24.31,11.12,23.99,11.12
Hopkins,16,1,4,15132,144,22.09,10.83,21.16,10.83
Hopkins,16,1,4,15133,144,23.67,11.41,23.36,11.41
Hopkins,16,1,4,15134,144,22.41,11.99,21.78,11.99
Hopkins,16,1,4,15135,144,24.33,12.86,24.02,12.86
Hopkins,16,1,4,15136,144,26.61,11.73,25.63,12.02
Hopkins,16,1,4,15137,144,25.63,12.02,24.33,12.02
Hopkins,16,1,4,15138,144,21.81,12.02,20.27,12.02
Hopkins,16,1,4,15139,144,26.28,10.86,25.3,11.15
Hopkins,16,1,4,15140,144,25.63,10.86,24.66,11.15
Hopkins,16,1,4,15141,144,22.12,11.15,21.49,11.15
Hopkins,16,1,4,15142,144,22.74,10,22.43,10
Hopkins,16,1,4,15143,144,21.19,8.56,20.27,8.84
Hopkins,16,1,4,15144,144,20.57,9.71,20.27,9.71
Hopkins,16,1,4,15145,144,19.37,9.13,19.37,9.13
Hopkins,16,1,4,15146,144,20.57,8.84,20.27,8.84
Hopkins,16,1,4,15147,144,20.57,10,19.97,10
Hopkins,16,1,4,15148,144,17.87,10.57,17.57,10.57
Hopkins,16,1,4,15149,144,17.27,12.31,16.97,12.31
Hopkins,16,1,4,15150,144,26.94,11.44,26.28,11.44
Hopkins,16,1,4,15151,144,27.27,11.73,26.94,11.73
Hopkins,16,1,4,15152,144,32.12,12.31,31.76,12.31
Hopkins,16,1,4,15153,144,32.84,12.59,32.12,12.59
Hopkins,16,1,4,15154,144,28.95,12.88,28.27,12.88
Hopkins,16,1,4,15155,144,28.61,12.31,27.27,12.59
Hopkins,16,1,4,15156,144,28.61,12.02,27.93,12.02
Hopkins,16,1,4,15157,144,28.95,11.44,28.27,11.44
Hopkins,16,1,4,15158,144,26.28,11.44,25.63,11.73
Hopkins,16,1,4,15159,144,25.63,12.88,24.66,12.88
Hopkins,16,1,4,15160,144,21.19,13.75,20.88,13.75
Hopkins,16,1,4,15161,144,16.97,13.17,16.68,13.46
Hopkins,16,1,4,15162,144,20.57,12.59,18.77,12.59
Hopkins,16,1,4,15163,144,22.74,13.17,21.81,13.17
Hopkins,16,1,4,15164,144,28.95,12.59,27.93,12.59
Hopkins,16,1,4,15165,144,20.27,12.31,19.67,12.31
Hopkins,16,1,4,15166,144,24.98,12.59,24.02,12.59
Hopkins,16,1,4,15167,144,29.29,12.59,28.27,12.59
Hopkins,16,1,4,15168,144,27.27,13.46,27.27,13.46
Hopkins,16,1,4,15169,144,18.47,12.88,18.17,12.88
Hopkins,16,1,4,15170,144,16.08,12.88,15.79,12.88
Hopkins,16,1,4,15171,144,16.68,13.17,16.68,13.17
Hopkins,16,1,4,15172,144,25.3,13.17,24.33,13.17
Hopkins,16,1,4,15173,144,23.38,12.31,23.06,12.59
Hopkins,16,1,4,15174,144,23.06,12.59,22.74,12.88
Hopkins,16,1,4,15175,144,20.88,13.17,19.97,13.17
Hopkins,16,1,4,15176,144,21.19,13.75,20.88,13.75
Hopkins,16,1,4,15177,144,20.27,11.73,19.97,11.73
Hopkins,16,1,4,15178,144,17.87,13.46,16.97,13.46
Hopkins,16,1,4,15179,144,18.17,12.88,17.57,12.88
Hopkins,16,1,4,15180,144,18.77,11.73,18.17,11.73
Hopkins,16,1,4,15181,144,23.38,12.02,22.43,12.02
Hopkins,16,1,4,15182,144,26.28,11.73,24.98,11.73
Hopkins,16,1,4,15183,144,21.49,12.59,20.57,12.59
Hopkins,16,1,4,15184,144,17.87,12.02,17.27,12.02
Hopkins,16,1,4,15185,144,20.57,11.44,20.27,11.44
Hopkins,16,1,4,15186,144,30.34,11.73,29.64,11.73
Hopkins,16,1,4,15187,144,18.77,12.59,18.17,12.59
Hopkins,16,1,4,15188,144,20.27,12.59,19.67,12.59
Hopkins,16,1,4,15189,144,24.02,13.17,23.38,13.17
Hopkins,16,1,4,15190,144,25.3,12.88,24.66,12.88
Hopkins,16,1,4,15191,144,20.27,13.46,19.97,13.46
Hopkins,16,1,4,15192,144,17.27,11.15,16.97,11.15
Hopkins,16,1,4,15193,144,19.07,12.31,18.77,12.31
Hopkins,16,1,4,15194,144,18.77,12.88,17.87,12.88
Hopkins,16,1,4,15195,144,16.68,12.31,16.38,12.31
Hopkins,16,1,4,15196,144,16.38,12.31,15.79,12.31
Hopkins,16,1,4,15197,144,27.93,12.31,26.28,12.31
Hopkins,16,1,4,15198,144,26.61,12.02,25.95,12.02
Hopkins,16,1,4,15199,144,31.4,12.31,30.69,12.31
Hopkins,16,1,4,15200,144,29.99,11.73,29.99,12.02
Hopkins,16,1,4,15201,144,23.69,12.02,22.43,12.02
Hopkins,16,1,4,15202,144,17.27,12.59,17.27,12.59
Hopkins,16,1,4,15203,144,19.97,12.31,19.37,12.31
Hopkins,16,1,4,15204,144,24.98,10.86,24.98,11.15
Hopkins,16,1,4,15205,144,22.43,12.31,22.43,12.59
Hopkins,16,1,4,15206,144,15.79,11.15,15.79,11.15
Hopkins,16,1,4,15207,144,18.77,12.31,18.77,12.31
Hopkins,16,1,4,15208,144,19.97,10.57,19.97,10.57
Hopkins,16,1,4,15209,144,32.84,12.59,31.76,12.59
Hopkins,16,1,4,15210,144,21.81,11.15,20.88,11.15
Hopkins,16,1,4,15211,144,14.92,11.15,14.62,11.15
Hopkins,16,1,4,15212,144,18.77,11.44,18.47,11.44
Hopkins,16,1,4,15213,144,20.27,11.73,19.37,11.73
Hopkins,16,1,4,15214,144,21.81,10.28,21.19,10.57
Hopkins,16,1,4,15215,144,18.17,10.57,18.17,10.57
Hopkins,16,1,4,15216,144,16.38,12.59,16.08,12.59
Hopkins,16,1,4,15217,144,23.69,12.59,22.74,12.59
Hopkins,16,1,4,15218,144,27.6,12.31,27.27,12.31
Hopkins,16,1,4,15219,144,21.19,11.73,20.57,11.73
Hopkins,16,1,4,15220,144,17.87,11.15,17.57,11.44
Hopkins,16,1,4,15221,144,15.79,11.15,15.79,11.15
Hopkins,16,1,4,15222,144,15.21,12.31,14.62,12.31
Hopkins,16,1,4,15223,144,16.68,12.02,16.08,12.02
Hopkins,16,1,4,15224,144,15.79,11.73,15.5,11.73
Hopkins,16,1,4,15225,144,16.08,11.73,15.79,11.73
Hopkins,16,1,4,15226,144,16.38,11.73,15.79,11.73
Hopkins,16,1,4,15227,144,16.08,11.44,15.79,11.44
Hopkins,16,1,4,15228,144,20.88,11.44,20.27,11.44
Hopkins,16,1,4,15229,144,21.19,11.15,20.27,11.44
Hopkins,16,1,4,15230,144,20.57,11.73,20.27,12.02
Hopkins,16,1,4,15231,144,24.66,14.04,24.33,14.04
Hopkins,16,1,4,15232,144,22.12,12.88,21.81,12.88
Hopkins,16,1,4,15233,144,21.49,13.17,20.88,13.17
Hopkins,16,1,4,15234,144,18.47,13.46,18.17,13.46
Hopkins,16,1,4,15235,144,16.08,13.17,16.08,13.46
Hopkins,16,1,4,15236,144,15.5,12.88,15.5,12.88
Hopkins,16,1,4,15237,144,16.08,12.59,15.79,12.59
Hopkins,16,1,4,15238,144,14.62,12.59,14.33,12.59
Hopkins,16,1,4,15239,144,15.5,12.31,15.21,12.31
Hopkins,16,1,4,15240,144,16.97,12.02,16.08,12.02
Hopkins,16,1,4,15241,144,19.37,12.31,17.27,12.31
Hopkins,16,1,4,15242,144,19.07,12.02,18.47,12.31
Hopkins,16,1,4,15243,144,16.68,11.73,16.68,11.73
Hopkins,16,1,4,15244,144,17.87,10.57,17.57,10.86
Hopkins,16,1,4,15245,144,17.87,13.17,17.57,13.17
Hopkins,16,1,4,15246,144,18.47,11.15,18.17,11.15
Hopkins,16,1,4,15247,144,21.49,10,20.57,10
Hopkins,16,1,4,15248,144,24.66,10.86,24.02,10.86
Hopkins,16,1,4,15249,144,18.47,12.59,17.87,12.59
Hopkins,16,1,4,15250,144,15.5,12.88,15.5,12.88
Hopkins,16,1,4,15251,144,17.87,12.59,17.57,12.59
Hopkins,16,1,4,15252,144,15.79,12.59,15.5,12.59
Hopkins,16,1,4,15253,144,19.07,13.17,18.77,13.17
Hopkins,16,1,4,15254,144,15.79,12.88,15.5,12.88
Hopkins,16,1,4,15255,144,16.38,12.88,16.08,12.88
Hopkins,16,1,4,15256,144,16.68,12.88,16.68,12.88
Hopkins,16,1,4,15257,144,15.79,10.86,15.79,11.15
Hopkins,16,1,4,15258,144,16.38,10.57,16.38,11.15
Hopkins,16,1,4,15259,144,17.57,11.44,16.97,11.73
Hopkins,16,1,4,15260,144,19.07,10.57,18.17,10.57
Hopkins,16,1,4,15261,144,17.87,10,17.57,10.28
Hopkins,16,1,4,15262,144,19.67,12.02,19.37,12.31
Hopkins,16,1,4,15263,144,23.69,11.73,23.06,11.73
Hopkins,16,1,4,15264,144,16.08,12.59,15.5,12.59
Hopkins,16,1,4,15265,144,19.37,12.88,18.47,12.88
Hopkins,16,1,4,15266,144,15.21,13.17,15.21,13.17
Hopkins,16,1,4,15267,144,16.68,11.73,16.38,11.73
Hopkins,16,1,4,15268,144,15.79,12.31,15.21,12.31
Hopkins,16,1,4,15269,144,14.62,11.73,14.62,11.73
Hopkins,16,1,4,15270,144,16.38,12.02,16.08,12.31
Hopkins,16,1,4,15271,144,17.27,12.02,16.97,12.02
Hopkins,16,1,4,15272,144,15.5,12.31,15.5,12.31
Hopkins,16,1,4,15273,144,16.68,10.86,16.38,10.86
Hopkins,16,1,4,15274,144,18.47,11.44,17.87,11.44
Hopkins,16,1,4,15275,144,17.57,10.28,16.97,10.28
Hopkins,16,1,4,15276,144,15.79,11.73,15.79,12.02
Hopkins,16,1,4,15277,144,16.97,11.44,16.38,11.44
Hopkins,16,1,4,15278,144,21.19,12.59,20.57,12.59
Hopkins,16,1,4,15280,144,16.83,11.3,16.83,11.59
Hopkins,16,1,4,15281,144,15.95,12.46,15.66,12.46
Hopkins,16,1,4,15282,144,14.78,12.46,14.48,12.46
Hopkins,16,1,4,15283,144,14.78,11.02,14.48,11.02
Hopkins,16,1,4,15284,144,14.48,11.59,14.48,11.88
Hopkins,16,1,4,15285,144,13.9,10.44,13.9,10.44
Hopkins,16,1,4,15286,144,14.78,9.01,14.78,9.29
Hopkins,16,1,4,15287,144,17.13,8.72,16.54,8.72
Hopkins,16,1,4,15288,144,16.83,10.16,16.24,10.16
Hopkins,16,1,4,15289,144,17.42,10.44,16.24,10.73
Hopkins,16,1,4,15290,144,20.73,12.46,20.42,12.46
Hopkins,16,1,4,15291,144,15.07,13.03,14.78,13.32
Hopkins,16,1,4,15292,144,17.42,12.74,17.13,12.74
Hopkins,17,3,5,14987,144,12.71,7.22,12.71,7.22
Hopkins,17,3,5,14988,144,12.71,7.22,12.71,7.51
Hopkins,17,3,5,14989,144,13.57,7.51,13.28,7.8
Hopkins,17,3,5,14990,144,15.32,7.22,14.74,7.51
Hopkins,17,3,5,14991,144,21.31,3.45,20.69,3.74
Hopkins,17,3,5,14992,144,17.69,3.45,17.39,3.74
Hopkins,17,3,5,14993,144,21.31,3.16,21,3.45
Hopkins,17,3,5,14994,144,18.28,10.97,17.69,10.97
Hopkins,17,3,5,14995,144,21.31,9.53,20.39,9.53
Hopkins,17,3,5,14996,144,17.99,8.96,17.69,8.96
Hopkins,17,3,5,14997,144,19.48,8.96,19.18,8.96
Hopkins,17,3,5,14998,144,14.44,9.53,13.87,9.53
Hopkins,17,3,5,14999,144,13.57,7.8,12.99,7.8
Hopkins,17,3,5,15000,144,13.57,8.38,12.99,8.38
Hopkins,17,3,5,15001,144,12.42,6.93,12.42,6.93
Hopkins,17,3,5,15002,144,12.99,6.36,12.71,6.36
Hopkins,17,3,5,15003,144,13.57,6.36,12.71,6.36
Hopkins,17,3,5,15004,144,16.79,8.09,16.5,8.38
Hopkins,17,3,5,15005,144,15.32,4.62,13.87,4.91
Hopkins,17,3,5,15006,144,19.78,4.91,19.48,4.91
Hopkins,17,3,5,15007,144,24.46,5.78,24.14,6.07
Hopkins,17,3,5,15008,144,23.5,6.36,23.18,6.64
Hopkins,17,3,5,15009,144,25.75,10.39,25.42,10.68
Hopkins,17,3,5,15010,144,25.75,10.39,25.42,10.39
Hopkins,17,3,5,15011,144,21.31,9.53,21,9.82
Hopkins,17,3,5,15012,144,14.16,8.67,14.16,8.67
Hopkins,17,3,5,15013,144,15.62,7.22,15.32,7.8
Hopkins,17,3,5,15014,144,16.79,4.62,16.79,4.91
Hopkins,17,3,5,15015,144,13.57,6.07,12.99,6.36
Hopkins,17,3,5,15016,144,12.71,7.22,12.12,7.51
Hopkins,17,3,5,15017,144,11.54,4.91,11.54,5.2
Hopkins,17,3,5,15018,144,13.57,4.33,13.28,4.33
Hopkins,17,3,5,15019,144,14.74,6.64,14.16,6.93
Hopkins,17,3,5,15020,144,23.5,5.2,22.87,5.49
Hopkins,17,3,5,15021,144,23.18,5.2,22.87,5.49
Hopkins,17,3,5,15022,144,24.14,6.36,23.82,6.36
Hopkins,17,3,5,15023,144,21.31,7.8,20.69,7.8
Hopkins,17,3,5,15024,144,24.46,10.39,22.56,10.39
Hopkins,17,3,5,15025,144,23.18,9.53,22.56,9.53
Hopkins,17,3,5,15026,144,23.5,10.39,21.31,10.39
Hopkins,17,3,5,15027,144,22.24,10.39,21.93,10.68
Hopkins,17,3,5,15028,144,19.78,8.38,19.18,8.38
Hopkins,17,3,5,15029,144,14.74,8.09,14.74,8.38
Hopkins,17,3,5,15030,144,17.99,8.38,17.09,8.67
Hopkins,17,3,5,15031,144,12.99,9.82,12.99,10.11
Hopkins,17,3,5,15032,144,16.5,9.53,15.03,9.53
Hopkins,17,3,5,15033,144,16.5,8.38,15.03,8.67
Hopkins,17,3,5,15034,144,22.56,6.07,21.31,6.07
Hopkins,17,3,5,15035,144,22.24,7.22,21.93,7.22
Hopkins,17,3,5,15036,144,14.16,10.68,13.57,10.97
Hopkins,17,3,5,15037,144,21.93,11.54,21.31,11.83
Hopkins,17,3,5,15038,144,16.79,11.54,16.21,11.83
Hopkins,17,3,5,15039,144,23.5,11.54,22.24,11.83
Hopkins,17,3,5,15040,144,25.42,11.54,25.1,11.54
Hopkins,17,3,5,15041,144,24.14,11.26,23.18,11.26
Hopkins,17,3,5,15042,144,19.48,10.39,19.18,10.68
Hopkins,17,3,5,15043,144,15.62,9.82,15.32,10.11
Hopkins,17,3,5,15044,144,20.08,8.96,19.48,8.96
Hopkins,17,3,5,15045,144,20.08,6.64,19.18,6.93
Hopkins,17,3,5,15046,144,17.99,8.38,17.09,8.38
Hopkins,17,3,5,15047,144,20.69,7.8,19.78,8.09
Hopkins,17,3,5,15048,144,23.18,10.97,21.93,11.26
Hopkins,17,3,5,15049,144,20.08,10.68,18.88,10.97
Hopkins,17,3,5,15050,144,23.82,10.11,23.18,10.39
Hopkins,17,3,5,15051,144,27.39,10.97,26.73,10.97
Hopkins,17,3,5,15052,144,27.39,11.83,27.39,11.83
Hopkins,17,3,5,15053,144,31.88,11.54,30.11,11.83
Hopkins,17,3,5,15054,144,30.46,11.26,29.76,11.26
Hopkins,17,3,5,15055,144,22.87,12.12,22.24,12.12
Hopkins,17,3,5,15056,144,26.07,10.68,25.42,10.68
Hopkins,17,3,5,15057,144,21.62,11.54,21.31,11.54
Hopkins,17,3,5,15058,144,34.08,9.53,32.97,9.53
Hopkins,17,3,5,15059,144,21.31,11.83,20.69,12.12
Hopkins,17,3,5,15060,144,18.58,8.96,16.79,9.25
Hopkins,17,3,5,15061,144,18.58,10.11,17.39,10.39
Hopkins,17,3,5,15062,144,22.24,10.39,20.39,10.39
Hopkins,17,3,5,15063,144,20.39,10.11,20.08,10.39
Hopkins,17,3,5,15064,144,29.42,10.68,28.73,10.68
Hopkins,17,3,5,15065,144,29.76,11.26,29.42,11.26
Hopkins,17,3,5,15066,144,22.56,11.54,21.31,11.83
Hopkins,17,3,5,15067,144,23.18,8.09,23.18,8.09
Hopkins,17,3,5,15068,144,24.78,7.51,24.78,7.51
Hopkins,17,3,5,15069,144,27.72,7.22,27.06,7.51
Hopkins,17,3,5,15070,144,26.73,5.49,26.4,5.49
Hopkins,17,3,5,15071,144,19.18,8.67,18.28,8.67
Hopkins,17,3,5,15072,144,19.78,7.8,19.48,7.8
Hopkins,17,3,5,15073,144,24.14,6.36,23.18,6.36
Hopkins,17,3,5,15074,144,20.69,4.62,20.08,4.91
Hopkins,17,3,5,15075,144,17.99,6.64,16.5,6.64
Hopkins,17,3,5,15076,144,27.06,9.25,24.78,9.25
Hopkins,17,3,5,15077,144,25.75,6.93,25.42,7.22
Hopkins,17,3,5,15078,144,24.46,7.8,24.46,8.09
Hopkins,17,3,5,15079,144,28.06,8.67,27.39,8.96
Hopkins,17,3,5,15080,144,28.06,7.22,27.72,7.22
Hopkins,17,3,5,15081,144,34.45,6.64,34.08,6.64
Hopkins,17,3,5,15082,144,32.24,8.96,31.17,8.96
Hopkins,17,3,5,15083,144,30.11,10.39,28.06,10.39
Hopkins,17,3,5,15084,144,29.42,8.96,28.39,9.25
Hopkins,17,3,5,15085,144,23.18,8.96,21.31,8.96
Hopkins,17,3,5,15086,144,18.88,4.91,18.58,5.2
Hopkins,17,3,5,15087,144,25.42,9.82,24.78,9.82
Hopkins,17,3,5,15088,144,27.39,6.93,27.06,6.93
Hopkins,17,3,5,15089,144,26.4,8.38,26.07,8.38
Hopkins,17,3,5,15090,144,26.07,10.68,25.42,10.68
Hopkins,17,3,5,15091,144,17.39,10.39,16.5,10.68
Hopkins,17,3,5,15092,144,28.06,10.11,27.39,10.11
Hopkins,17,3,5,15093,144,29.76,9.53,28.73,9.82
Hopkins,17,3,5,15094,144,28.73,8.38,28.39,8.38
Hopkins,17,3,5,15095,144,29.42,11.26,28.73,11.26
Hopkins,17,3,5,15096,144,29.76,10.97,28.39,11.26
Hopkins,17,3,5,15097,144,27.06,10.68,26.4,10.68
Hopkins,17,3,5,15098,144,34.08,9.53,34.08,9.53
Hopkins,17,3,5,15099,144,34.08,8.09,34.08,8.09
Hopkins,17,3,5,15100,144,30.11,9.53,29.76,10.11
Hopkins,17,3,5,15101,144,29.76,7.51,29.42,7.8
Hopkins,17,3,5,15102,144,32.6,8.38,32.6,8.38
Hopkins,17,3,5,15103,144,27.72,9.82,27.39,9.82
Hopkins,17,3,5,15104,144,23.82,8.96,22.87,9.25
Hopkins,17,3,5,15105,144,26.07,10.68,24.78,10.68
Hopkins,17,3,5,15106,144,34.83,8.67,32.97,8.67
Hopkins,17,3,5,15107,144,28.73,10.97,27.39,10.97
Hopkins,17,3,5,15108,144,29.76,10.68,29.07,10.68
Hopkins,17,3,5,15109,144,32.97,10.68,32.6,10.68
Hopkins,17,3,5,15110,144,35.21,10.39,34.83,10.39
Hopkins,17,3,5,15111,144,32.97,10.68,32.6,11.26
Hopkins,17,3,5,15112,144,28.39,10.97,27.39,10.97
Hopkins,17,3,5,15113,144,21.31,11.26,20.08,11.54
Hopkins,17,3,5,15114,144,29.42,10.97,28.73,11.26
Hopkins,17,3,5,15115,144,31.17,11.83,30.46,11.83
Hopkins,17,3,5,15116,144,36.37,11.54,35.59,11.54
Hopkins,17,3,5,15117,144,29.07,12.12,27.72,12.12
Hopkins,17,3,5,15118,144,25.75,11.54,24.78,11.54
Hopkins,17,3,5,15119,144,27.39,11.26,27.39,11.26
Hopkins,17,3,5,15120,144,28.39,11.54,28.06,11.54
Hopkins,17,3,5,15121,144,22.24,11.26,21.93,11.26
Hopkins,17,3,5,15122,144,27.06,11.26,25.75,11.26
Hopkins,17,3,5,15123,144,32.24,9.53,32.24,9.82
Hopkins,17,3,5,15124,144,28.06,11.26,27.39,11.26
Hopkins,17,3,5,15125,144,39.61,11.83,39.19,11.83
Hopkins,17,3,5,15126,144,42.2,12.12,41.76,12.12
Hopkins,17,3,5,15127,144,28.73,12.12,27.72,12.12
Hopkins,17,3,5,15128,144,27.06,11.26,25.75,11.26
Hopkins,17,3,5,15129,144,16.79,10.11,16.5,10.11
Hopkins,17,3,5,15130,144,21.93,8.67,20.08,8.96
Hopkins,17,3,5,15131,144,31.17,9.53,31.17,9.82
Hopkins,17,3,5,15132,144,31.52,9.82,30.81,9.82
Hopkins,17,3,5,15133,144,31.17,10.11,30.11,10.11
Hopkins,17,3,5,15134,144,30.11,10.68,29.07,10.97
Hopkins,17,3,5,15135,144,29.66,12.42,28.63,12.42
Hopkins,17,3,5,15136,144,34.72,12.32,34.34,12.32
Hopkins,17,3,5,15137,144,32.5,12.03,32.14,12.03
Hopkins,17,3,5,15138,144,27.96,10.59,27.62,10.88
Hopkins,17,3,5,15139,144,31.78,10.02,31.07,10.31
Hopkins,17,3,5,15140,144,35.11,10.31,34.72,10.59
Hopkins,17,3,5,15141,144,31.78,10.02,31.42,10.31
Hopkins,17,3,5,15142,144,33.6,9.44,33.23,9.44
Hopkins,17,3,5,15143,144,30.01,8.29,29.66,8.29
Hopkins,17,3,5,15144,144,27.62,9.16,27.29,9.16
Hopkins,17,3,5,15145,144,25,9.16,24.68,9.16
Hopkins,17,3,5,15146,144,22.46,8.87,21.52,8.87
Hopkins,17,3,5,15147,144,32.14,10.02,30.71,10.02
Hopkins,17,3,5,15148,144,31.78,10.31,30.36,10.59
Hopkins,17,3,5,15149,144,18.78,12.32,17.89,12.32
Hopkins,17,3,5,15150,144,34.34,10.88,33.97,11.17
Hopkins,17,3,5,15151,144,35.11,11.17,34.34,11.17
Hopkins,17,3,5,15152,144,37.06,12.32,36.27,12.32
Hopkins,17,3,5,15153,144,37.46,12.9,36.27,12.9
Hopkins,17,3,5,15154,144,37.06,12.61,36.66,12.9
Hopkins,17,3,5,15155,144,30.01,12.03,29.66,12.03
Hopkins,17,3,5,15156,144,34.34,11.74,33.97,11.74
Hopkins,17,3,5,15157,144,33.6,11.17,33.23,11.17
Hopkins,17,3,5,15158,144,30.71,11.46,30.71,11.46
Hopkins,17,3,5,15159,144,27.29,12.9,26.96,12.9
Hopkins,17,3,5,15160,144,32.14,13.48,30.71,13.77
Hopkins,17,3,5,15161,144,18.18,13.48,17.89,13.48
Hopkins,17,3,5,15162,144,33.23,12.9,26.3,12.9
Hopkins,17,3,5,15163,144,30.01,13.48,29.66,13.48
Hopkins,17,3,5,15164,144,36.66,12.9,35.49,12.9
Hopkins,17,3,5,15165,144,21.83,12.61,21.21,12.61
Hopkins,17,3,5,15166,144,28.29,12.61,26.3,12.61
Hopkins,17,3,5,15167,144,32.5,12.9,31.07,12.9
Hopkins,17,3,5,15168,144,30.36,13.77,28.97,13.77
Hopkins,17,3,5,15169,144,21.21,12.03,20.9,12.03
Hopkins,17,3,5,15170,144,18.78,12.03,18.18,12.03
Hopkins,17,3,5,15171,144,19.68,13.19,19.08,13.19
Hopkins,17,3,5,15172,144,30.36,13.19,29.66,13.19
Hopkins,17,3,5,15173,144,30.01,12.32,29.32,12.61
Hopkins,17,3,5,15174,144,27.29,12.61,26.96,12.9
Hopkins,17,3,5,15175,144,23.72,13.48,23.08,13.48
Hopkins,17,3,5,15176,144,23.08,13.77,22.77,13.77
