"","Date","TrapID","New_Recap","Species","Sex","Age","Weight","Comments","NA","NA","NA","NA","NA","Pregnant","Lactating","Breeding"
"4722",1985-07-16,"80, 240","Recapture","Peromyscus maniculatus","Male","Juvenile",12,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4723",1985-07-16,"0, 60","Recapture","Peromyscus maniculatus","Female","Juvenile",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4724",1985-07-16,"20, 140","Recapture","Peromyscus maniculatus","Female","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4725",1985-07-16,"-60, 240","Recapture","Peromyscus maniculatus","Female","Juvenile",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4726",1985-07-16,"80, 260","Recapture","Peromyscus maniculatus","Male","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4727",1985-07-16,"80, 300","Recapture","Peromyscus maniculatus","Male","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4728",1985-07-16,"60, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4729",1985-07-16,"20, 260","Recapture","Peromyscus maniculatus","Female","Juvenile",10.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4730",1985-07-16,"20, 260","New","Peromyscus maniculatus","Female","Juvenile",10.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4731",1985-07-16,"80, 300","New","Peromyscus maniculatus","Female","Juvenile",12,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4732",1985-07-17,"60, 320","Recapture","Peromyscus maniculatus","Female","Adult",18,",Rep_Con: NL,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4733",1985-07-17,"100, 140","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4734",1985-07-17,"40, 280","Recapture","Peromyscus maniculatus","Female","Adult",25,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4735",1985-07-17,"80, 240","Recapture","Peromyscus maniculatus","Male","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4736",1985-07-17,"60, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",17.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4737",1985-07-17,"60, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",25.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4738",1985-07-17,"120, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",25.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4739",1985-07-17,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4740",1985-07-17,"-40, 240","Recapture","Peromyscus maniculatus","Female","Juvenile",15.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4741",1985-07-17,"0, 60","Recapture","Peromyscus maniculatus","Female","Juvenile",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4742",1985-07-17,"-60, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4743",1985-07-17,"40, 260","Recapture","Peromyscus maniculatus","Female","Juvenile",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4744",1985-07-17,"60, 300","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4745",1985-07-17,"60, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4746",1985-07-17,"80, 260","Recapture","Peromyscus maniculatus","Female","Juvenile",13,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4747",1985-07-17,"80, 300","New","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4748",1985-07-17,"60, 320","New","Peromyscus maniculatus","Male","Juvenile",13.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4749",1985-07-17,"0, 200",NA,"Peromyscus maniculatus","Female","Juvenile",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4750",1985-07-17,"80, 120",NA,"Peromyscus maniculatus","Male","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4751",1985-07-22,"-60, 0","Recapture","Peromyscus maniculatus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4752",1985-07-23,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",18,",Rep_Con: NL,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4753",1985-07-23,"60, 120","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4754",1985-07-23,"-180, 240","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4755",1985-07-23,"0, 280","Recapture","Peromyscus maniculatus","Female","Adult",28,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4756",1985-07-23,"-60, 0","Recapture","Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4757",1985-07-23,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4758",1985-07-23,"20, 160","Recapture","Peromyscus maniculatus","Female","Juvenile",17.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4759",1985-07-23,"20, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",25,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4760",1985-07-23,"20, 140","Recapture","Peromyscus maniculatus","Female","Juvenile",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4761",1985-07-23,"0, 200","Recapture","Peromyscus maniculatus","Female","Juvenile",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4762",1985-07-23,"40, 240","Recapture","Peromyscus maniculatus","Female","Juvenile",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4763",1985-07-23,"60, 300","Recapture","Peromyscus maniculatus","Male","Adult",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4764",1985-07-23,"60, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4765",1985-07-23,"80, 280","Recapture","Peromyscus maniculatus","Female","Juvenile",13.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4766",1985-07-23,"100, 20","New","Peromyscus maniculatus","Female","Juvenile",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4767",1985-07-23,"120, 40","New","Peromyscus maniculatus","Female","Juvenile",12,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4768",1985-07-23,"20, 340","New","Peromyscus maniculatus","Female","Juvenile",12,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4769",1985-07-23,"60, 180",NA,"Peromyscus maniculatus",NA,"Juvenile",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4770",1985-07-23,"80, 240",NA,"Peromyscus maniculatus","Male","Juvenile",13.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4771",1985-07-24,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",18.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4772",1985-07-24,"-40, 240","Recapture","Peromyscus maniculatus","Male","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4773",1985-07-24,"-180, 240","Recapture","Peromyscus maniculatus","Male","Adult",24.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4774",1985-07-24,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",27,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4775",1985-07-24,"-20, 0","Recapture","Peromyscus maniculatus","Male","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4776",1985-07-24,"60, 180","Recapture","Peromyscus maniculatus","Female","Juvenile",18.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4777",1985-07-24,"80, 40","Recapture","Peromyscus maniculatus","Female","Juvenile",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4778",1985-07-24,"120, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4779",1985-07-24,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",14.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4780",1985-07-24,"40, 160","Recapture","Peromyscus maniculatus","Female","Juvenile",17,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4781",1985-07-24,"80, 260","Recapture","Peromyscus maniculatus","Male","Juvenile",14.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4782",1985-07-24,"20, 140","Recapture","Peromyscus maniculatus","Female","Juvenile",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4783",1985-07-24,"20, 280","Recapture","Peromyscus maniculatus","Female","Juvenile",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4784",1985-07-24,"80, 240","Recapture","Peromyscus maniculatus","Male","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4785",1985-07-24,"20, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4786",1985-07-24,"-80, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",14.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4787",1985-07-24,"120, 40","Recapture","Peromyscus maniculatus","Female","Juvenile",13,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4788",1985-07-24,"20, 340","New","Peromyscus maniculatus","Male","Juvenile",13.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4789",1985-07-30,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4790",1985-07-30,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4791",1985-07-30,"-40, 220","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4792",1985-07-30,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",31.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4793",1985-07-30,"20, 0","Recapture","Peromyscus maniculatus","Male","Adult",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4794",1985-07-30,"60, 140","Recapture","Peromyscus maniculatus","Female","Juvenile",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4795",1985-07-30,"80, 60","Recapture","Peromyscus maniculatus","Female","Juvenile",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4796",1985-07-30,"100, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4797",1985-07-30,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4798",1985-07-30,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4799",1985-07-30,"140, 20","Recapture","Peromyscus maniculatus","Male","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4800",1985-07-30,"20, 180","Recapture","Peromyscus maniculatus","Female","Juvenile",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4801",1985-07-30,"80, 240","Recapture","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4802",1985-07-30,"20, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4803",1985-07-30,"20, 140","Recapture","Peromyscus maniculatus","Female","Juvenile",24.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4804",1985-07-30,"60, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",30,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4805",1985-07-30,"20, 320","Recapture","Peromyscus maniculatus","Female","Juvenile",16.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4806",1985-07-30,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4807",1985-07-30,"100, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",29,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4808",1985-07-30,"100, 80","Recapture","Peromyscus maniculatus","Female","Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4809",1985-07-30,"20, 60","New","Peromyscus maniculatus","Female","Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4810",1985-07-30,"0, 200","New","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4811",1985-07-30,"-60, 220",NA,"Peromyscus maniculatus","Male","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4812",1985-07-31,"-80, 240","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4813",1985-07-31,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",31.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4814",1985-07-31,"20, 0","Recapture","Peromyscus maniculatus","Male","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4815",1985-07-31,"60, 180","Recapture","Peromyscus maniculatus","Female","Juvenile",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4816",1985-07-31,"60, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4817",1985-07-31,"100, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4818",1985-07-31,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4819",1985-07-31,"60, 120","Recapture","Peromyscus maniculatus","Male","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4820",1985-07-31,"40, 160","Recapture","Peromyscus maniculatus","Female","Juvenile",25,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4821",1985-07-31,"80, 240","Recapture","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4822",1985-07-31,"20, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4823",1985-07-31,"-20, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4824",1985-07-31,"40, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",29.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4825",1985-07-31,"80, 300","Recapture","Peromyscus maniculatus","Female","Juvenile",13.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4826",1985-07-31,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",16.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4827",1985-07-31,"100, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",30,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4828",1985-07-31,"-60, 220","Recapture","Peromyscus maniculatus","Male","Adult",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4829",1985-08-03,"80, 120","Recapture","Peromyscus maniculatus","Female","Juvenile",20.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4830",1985-08-05,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4831",1985-08-05,"-40, 220","Recapture","Peromyscus maniculatus","Male","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4832",1985-08-05,"-60, 240","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4833",1985-08-05,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4834",1985-08-05,"60, 180","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4835",1985-08-05,"60, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4836",1985-08-05,"120, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4837",1985-08-05,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4838",1985-08-05,"40, 20","Recapture","Peromyscus maniculatus","Male","Adult",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4839",1985-08-05,"80, 240","Recapture","Peromyscus maniculatus","Male","Juvenile",15.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4840",1985-08-05,"0, 200","Recapture","Peromyscus maniculatus","Female","Juvenile",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4841",1985-08-05,"20, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4842",1985-08-05,"-80, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4843",1985-08-05,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4844",1985-08-05,"100, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4845",1985-08-05,"-180, 240","Recapture","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4846",1985-08-05,"60, 80","New","Peromyscus maniculatus","Male","Juvenile",15.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4847",1985-08-05,"60, 220","New","Peromyscus maniculatus","Female","Juvenile",17,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4848",1985-08-05,"80, 320",NA,"Peromyscus maniculatus",NA,"Juvenile",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4849",1985-08-06,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4850",1985-08-06,"-180, 240","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4851",1985-08-06,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4852",1985-08-06,"60, 40","Recapture","Peromyscus maniculatus","Female","Juvenile",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4853",1985-08-06,"120, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",25,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4854",1985-08-06,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4855",1985-08-06,"100, 80","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4856",1985-08-06,"40, 160","Recapture","Peromyscus maniculatus","Female","Juvenile",20.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4857",1985-08-06,"80, 240","Recapture","Peromyscus maniculatus","Male","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4858",1985-08-06,"-60, 240","Recapture","Peromyscus maniculatus","Female","Juvenile",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4859",1985-08-06,"0, 200","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4860",1985-08-06,"80, 80","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4861",1985-08-06,"80, 300","Recapture","Peromyscus maniculatus","Female","Juvenile",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4862",1985-08-06,"80, 300","Recapture","Peromyscus maniculatus","Male","Juvenile",15.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4863",1985-08-06,"80, 320","Recapture","Peromyscus maniculatus","Male","Juvenile",16.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4864",1985-08-06,"100, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4865",1985-08-06,"40, 80","Recapture","Peromyscus maniculatus","Male","Juvenile",18.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
